dep,capa,osm_id,nombre,lat,lon,ha,tipo,cultivo,operador,web,tel
LAMBAYEQUE,landuse,w1008255993,Fundo Hefei,-6.033637,-80.132258,995.83,farmland,,INVERSIONES HEFEI S.A.C.,,
LAMBAYEQUE,landuse,w1172877232,Fundo Trapani Olmos,-6.217641,-80.082251,979.47,farmland,,TRAPANI CULTIVARES PERU S.A.C.,,
LAMBAYEQUE,landuse,w1394401304,Fundo Mi Isabela,-6.24496,-80.259008,823.32,farmland,,GREEN PERU S.A.,,
LAMBAYEQUE,landuse,w1008256009,Fundo El Algarrobal,-6.088236,-79.93648,505.4,farmland,blueberry_plants,HFE BERRIES PERU,,
LAMBAYEQUE,landuse,w1008258245,Fundo Don Guillermo,-6.152241,-80.055552,497.37,farmland,cranberries,BERRY HARVEST S.A.,,
LAMBAYEQUE,landuse,w1008255992,Fundo Cholocal,-6.113325,-79.950136,466.8,farmland,blueberry_plants,Plantaciones del Sol S.A.C.,,
LAMBAYEQUE,landuse,w1008258242,Fundo Lote B6C,-6.118718,-79.962352,277.46,farmland,blueberry_plants,AGRICOLA CAMPO NOBLE S.A.C.,,
LAMBAYEQUE,landuse,w1200709776,Vivero Las Palmeras Piscoya,-5.992352,-79.726365,0.26,plant_nursery,,,,
LAMBAYEQUE,agroind,n5329940446,Fabrica de Gaseosas,-6.846343,-79.830181,0.0,works,,,,
LAMBAYEQUE,agroind,n5650462722,Procesadora Peru SAC,-6.778174,-79.877397,0.0,works,,,,
LAMBAYEQUE,agroind,n6856149625,Molino Capricho del Destino,-6.74547,-79.866813,0.0,works,,,,
LAMBAYEQUE,agroind,n6856149644,Fabrica de Hielo,-6.746354,-79.871917,0.0,works,,,,
LAMBAYEQUE,agroind,n14131509521,Piladora Nuevo Horizonte,-6.824077,-79.85736,0.0,works,,,,
LAMBAYEQUE,agroind,w425653823,Taller Mantenimiento,-6.216789,-79.728427,0.0,works,,,,
LAMBAYEQUE,agroind,w551563346,Central Eléctrica ENSA,-6.649652,-79.790733,0.0,industrial,,,,
LAMBAYEQUE,agroind,w627656265,Grapes of Sipan,-6.655984,-79.42891,0.0,industrial,,,,
LAMBAYEQUE,agroind,w706302085,Agroindustrial Tumán,-6.751674,-79.706127,0.0,industrial,,,,
LAMBAYEQUE,agroind,w712164246,Agroindustria Frutos de Oro,-6.152382,-79.704583,0.0,industrial,,,,
LAMBAYEQUE,agroind,w712164247,Transportes 77,-6.148319,-79.70316,0.0,industrial,,,,
LAMBAYEQUE,agroind,w712164248,Agroindustrias AIB,-6.14616,-79.702484,0.0,industrial,,,,
LAMBAYEQUE,agroind,w712164249,Backus Motupe,-6.139443,-79.700583,0.0,industrial,,,,
LAMBAYEQUE,agroind,w732205170,Molino Capricho del Destino,-6.745828,-79.866762,0.0,industrial,,,,
LAMBAYEQUE,agroind,w732205193,Fabrica de Hielo,-6.745882,-79.871768,0.0,works,,,,
LAMBAYEQUE,agroind,w844910109,Yamboly,-6.788799,-79.855743,0.0,works,,,,
LAMBAYEQUE,agroind,w844910140,Fabrica Purina,-6.785345,-79.879863,0.0,industrial,,,,
LAMBAYEQUE,agroind,w844910141,Backus,-6.782521,-79.87918,0.0,industrial,,,,
LAMBAYEQUE,agroind,w845853134,AJE Chiclayo,-6.783532,-79.87938,0.0,industrial,,,,
LAMBAYEQUE,agroind,w846488166,Atlántica S.R.L.,-6.799524,-79.855373,0.0,works,,,,
LAMBAYEQUE,agroind,w873092135,GANDULES S.A.C.,-6.334286,-79.763084,0.0,industrial,,,,
LAMBAYEQUE,agroind,w895407134,Planta de Reserva Fría de Generación Éten,-6.884972,-79.789654,0.0,industrial,,Planta de Reserva Fría de Generación Éten S.A.,,
LAMBAYEQUE,agroind,w895407138,Central Térmica Recka,-6.878635,-79.792217,0.0,industrial,,Sociedad Minera Cerro Verde S.A.A,,
LAMBAYEQUE,agroind,w929004617,Grupo Gloria,-6.795283,-79.881798,0.0,works,,,,
LAMBAYEQUE,agroind,w929004621,Procomsac,-6.784213,-79.879789,0.0,works,,,,
LAMBAYEQUE,agroind,w929012882,El Aguila SRL,-6.799115,-79.854623,0.0,works,,,,
LAMBAYEQUE,agroind,w1007479179,Ingenio Azucarero Agrolmos,-6.084191,-80.058775,0.0,industrial,,,,
LAMBAYEQUE,agroind,w1132587456,Fábrica de Ladrillos Lark,-6.681902,-79.90615,0.0,industrial,,,,
LAMBAYEQUE,agroind,w1217201191,Quicornac S.A.C.,-5.975199,-79.748504,0.0,industrial,,,,
LAMBAYEQUE,agroind,w1310921066,Planta de Hielo VyC,-6.883393,-79.906356,0.0,works,,,,
LAMBAYEQUE,agroind,w1311312275,P.T. Residuos Solidos,-6.884128,-79.740443,0.0,industrial,,,,
LAMBAYEQUE,agroind,w1311313863,Parque Industrial Villa El Milagro,-6.89489,-79.837068,0.0,industrial,,,,
LAMBAYEQUE,agroind,w1311407018,Fabrica de Hielo Vimalca,-6.866183,-79.926934,0.0,industrial,,,,
LAMBAYEQUE,agroind,w1311407019,Fabrica de Hielo MarMar,-6.869592,-79.926035,0.0,industrial,,,,
LAMBAYEQUE,agroind,w1312364920,Ladrillos Fortaleza,-6.856046,-79.867006,0.0,industrial,,,,
LAMBAYEQUE,agroind,w1312364921,Ladrillos Herri Peru,-6.850322,-79.860399,0.0,industrial,,,,
LAMBAYEQUE,agroind,w1312364923,Ladrillos Italperu,-6.815195,-79.851628,0.0,industrial,,,,
LAMBAYEQUE,agroind,w1366070735,Complejo Agroindustrial BETA,-6.362229,-79.788149,0.0,industrial,,,,
LAMBAYEQUE,agroind,w1430437057,FÁBRICAS Y UNIVERSIDADES,-6.786049,-79.879273,0.0,industrial,,,,
LAMBAYEQUE,farmbld,w891116691,Fundo Doña Ángela,-6.812976,-79.266455,0.0,farm_auxiliary,,,,
LAMBAYEQUE,named,n8303736161,Hacienda Oberrazal,-6.597948,-79.380426,0.0,hamlet,,,,
LAMBAYEQUE,named,n8794182405,Hacienda Santa Lucia,-5.981317,-79.436994,0.0,hamlet,,,,
LAMBAYEQUE,named,n8870961909,Hacienda Racali,-5.86148,-79.692121,0.0,hamlet,,,,
LAMBAYEQUE,named,n9553461227,Villa La Hacienda,-6.826709,-79.907527,0.0,neighbourhood,,,,
LAMBAYEQUE,named,n12165828516,Hacienda Real,-6.578055,-79.883487,0.0,neighbourhood,,,,
LAMBAYEQUE,named,n13184492179,Hacienda Santa María,-6.740403,-79.894958,0.0,hamlet,,,,
LAMBAYEQUE,named,n13190992022,Hacienda Sasape,-6.505437,-79.90087,0.0,hamlet,,,,
LAMBAYEQUE,named,n13246409277,Fundo Gonzales,-6.132671,-79.655398,0.0,hamlet,,,,
LAMBAYEQUE,named,w1311909021,Fundo San Francisco,-6.826757,-79.938086,0.0,farmyard,,,,
LAMBAYEQUE,retail,n4633929347,Veterinaria Yanapaqui,-6.778452,-79.883284,0.0,veterinary,,,,
LAMBAYEQUE,retail,n5054984731,Venus,-6.764798,-79.832098,0.0,hardware,,,,
LAMBAYEQUE,retail,n5054984745,Ferretería Inversiones San Miguel,-6.764031,-79.831573,0.0,hardware,,,,
LAMBAYEQUE,retail,n5064433897,Centro Veterinario,-6.770844,-79.831867,0.0,veterinary,,,,
LAMBAYEQUE,retail,n5064718203,Ferropark,-6.77017,-79.829752,0.0,hardware,,,,
LAMBAYEQUE,retail,n5065253393,Los Leones,-6.777845,-79.844065,0.0,hardware,,,,
LAMBAYEQUE,retail,n5082519775,Negocios Agricolas SRL,-6.76546,-79.841293,0.0,agrarian,,,,
LAMBAYEQUE,retail,n5082519785,Agrotec El Valle,-6.76629,-79.840927,0.0,agrarian,,,,
LAMBAYEQUE,retail,n5082612863,Ferreteria Carvic,-6.767952,-79.839704,0.0,hardware,,,,
LAMBAYEQUE,retail,n5082685261,Panoramicos,-6.762657,-79.845538,0.0,doityourself,,,,
LAMBAYEQUE,retail,n5084155392,Fierro Cemento avos Mallas Yeso,-6.763743,-79.84002,0.0,hardware,,,,
LAMBAYEQUE,retail,n5084155403,Ferretería Garay,-6.763833,-79.839191,0.0,hardware,,,,
LAMBAYEQUE,retail,n5084208096,Acrlmsa Pernos y Tuercas,-6.762922,-79.844246,0.0,hardware,,,,
LAMBAYEQUE,retail,n5084260414,Agromar,-6.763267,-79.841336,0.0,hardware,,,,
LAMBAYEQUE,retail,n5084489422,Maveco,-6.763451,-79.84097,0.0,hardware,,,,
LAMBAYEQUE,retail,n5084489423,Pavco,-6.763446,-79.841051,0.0,hardware,,,,
LAMBAYEQUE,retail,n5084772041,Comercial Sican,-6.764423,-79.844147,0.0,hardware,,,,
LAMBAYEQUE,retail,n5084772062,Tienda Agricola,-6.765276,-79.841525,0.0,farm,,,,
LAMBAYEQUE,retail,n5084772067,Agrosoltec,-6.76548,-79.841557,0.0,farm,,,,
LAMBAYEQUE,retail,n5084772070,Negocids & Distribuciones,-6.765531,-79.841551,0.0,hardware,,,,
LAMBAYEQUE,retail,n5084772074,Naylamp,-6.765615,-79.841571,0.0,veterinary,,,,
LAMBAYEQUE,retail,n5084772090,Agro Buen Seinbrador,-6.766124,-79.841591,0.0,farm,,,,
LAMBAYEQUE,retail,n5084772091,Formula del Agro Eirl Formulagro,-6.766178,-79.841597,0.0,farm,,,,
LAMBAYEQUE,retail,n5084792537,Sarita Colonia,-6.768968,-79.840385,0.0,hardware,,,,
LAMBAYEQUE,retail,n5086346170,Zoo Planet,-6.767217,-79.84171,0.0,veterinary,,,,
LAMBAYEQUE,retail,n5086399913,Silver Import Ferreteria,-6.768154,-79.84027,0.0,hardware,,,,
LAMBAYEQUE,retail,n5086474507,Pintel Distribudor,-6.769458,-79.840274,0.0,hardware,,,,
LAMBAYEQUE,retail,n5086511727,Ferreteria Jomy,-6.76968,-79.842115,0.0,hardware,,,,
LAMBAYEQUE,retail,n5086511749,Bull Pet's Vet,-6.766924,-79.841845,0.0,veterinary,,,,
LAMBAYEQUE,retail,n5087382252,Uniagro,-6.863346,-79.817581,0.0,farm,,,,
LAMBAYEQUE,retail,n5268034019,Zoomat,-6.769982,-79.85603,0.0,veterinary,,,,
LAMBAYEQUE,retail,n5268605406,Suazo,-6.771292,-79.829778,0.0,hardware,,,,
LAMBAYEQUE,retail,n5268606839,H&C Ferromateriales,-6.771655,-79.795114,0.0,hardware,,,,
LAMBAYEQUE,retail,n5489165621,Casa Blanca,-6.47824,-79.682359,0.0,hardware,,,,
LAMBAYEQUE,retail,n5902823686,Kelima,-6.755906,-79.850703,0.0,hardware,,,,
LAMBAYEQUE,retail,n6431709868,Natural Barf Cix,-6.776871,-79.857264,0.0,pet,,,,
LAMBAYEQUE,retail,n10964932283,Corporación BIM s.a.c.,-6.760483,-79.842276,0.0,hardware,,Corporación BIm s.a.c.,,+51 74 255844
LAMBAYEQUE,retail,n10970234222,Negocios El Triunfo,-6.705136,-79.901813,0.0,hardware,,,,
LAMBAYEQUE,retail,n12372727780,Sodimac,-6.778394,-79.835741,0.0,doityourself,,,,
LAMBAYEQUE,retail,w446750575,Sodimac,-6.767733,-79.851425,0.0,doityourself,,,,
LAMBAYEQUE,retail,w519454077,Y&L,-6.779954,-79.834772,0.0,hardware,,,,
LAMBAYEQUE,retail,w519457557,Ferreteria A&B,-6.777761,-79.843154,0.0,hardware,,,,
LAMBAYEQUE,retail,w521658745,El Sol,-6.762202,-79.843999,0.0,hardware,,,,
LAMBAYEQUE,retail,w521872260,La Casa Tornillo,-6.762729,-79.844026,0.0,hardware,,,,
LAMBAYEQUE,retail,w732205192,Sodimac,-6.748317,-79.872119,0.0,doityourself,,,,
LIMA,landuse,w786227333,Vivero de Árboles de Lima,-11.793347,-77.139845,111.4,plant_nursery,,Servicios de Parques de Lima,https://www.serpar.gob.pe/,
LIMA,landuse,w689049913,Fundo Casa Blanca,-12.484305,-76.712235,100.62,orchard,,,,
LIMA,landuse,w895292958,Chacra apio 2,-11.730581,-76.984251,52.17,farmland,,,,
LIMA,landuse,w893983617,Chacra Pajuelo,-11.948983,-77.111875,18.93,farmland,,,,
LIMA,landuse,w513982249,Restos de la hacienda Nievería,-11.988302,-76.910146,8.23,farmland,grass,Familia Bonifacio,,
LIMA,landuse,w458782256,Vivero Municipal Los Olivos,-11.930682,-77.073862,7.08,plant_nursery,,,,
LIMA,landuse,w643539568,Chacra beterraga 1,-11.956468,-77.112987,2.5,farmland,beet,,,
LIMA,landuse,w766256642,Vivero de plantas Huáscar,-12.233922,-76.925594,2.2,plant_nursery,,Club Zonal Huáscar,,
LIMA,landuse,w886870966,Vivero Costa Verde,-11.479721,-77.207039,1.38,plant_nursery,,,,
LIMA,landuse,w397415855,Vivero Municipal,-11.977507,-77.005886,0.57,plant_nursery,,,,
LIMA,landuse,w435497210,Vivero Las Begonias Preservando El Medio Ambiente,-11.912402,-77.039367,0.1,plant_nursery,,,,
LIMA,landuse,w437707605,Vivero La Alameda,-12.200623,-77.013971,0.01,plant_nursery,,,,
LIMA,agroind,n2479176496,Bodega Reina de Lunahuana,-12.917229,-76.104728,0.0,winery,,,http://www.lareinadelunahuana.com/,
LIMA,agroind,n4020807182,Minera Casapalca,-11.650089,-76.235025,0.0,works,,,,
LIMA,agroind,n4124989379,Ferreyros S.A.,-12.04261,-77.076157,0.0,works,,,,
LIMA,agroind,n4124989386,Fibras Industriales S.A.,-12.045062,-77.075525,0.0,works,,,,
LIMA,agroind,n4124993591,STROBBE HNOS SRL,-12.044986,-77.07105,0.0,works,,,,
LIMA,agroind,n4124993619,Perú Cola,-12.045417,-77.072403,0.0,works,,,,
LIMA,agroind,n4124993642,Aceros Boehler del Perú S.A.,-12.044843,-77.068423,0.0,works,,,,
LIMA,agroind,n4124993681,Duraplast,-12.042557,-77.070777,0.0,works,,,,
LIMA,agroind,n4125007227,Aris Industrial S.A.,-12.039367,-77.074291,0.0,works,,,,
LIMA,agroind,n4125017469,"Textil ""El Amazonas"" S.A.",-12.044555,-77.060676,0.0,works,,,,
LIMA,agroind,n4340651556,Sayon S.A.,-12.063728,-76.98872,0.0,works,,,,
LIMA,agroind,n4341418134,Rey Plast,-12.061006,-76.978042,0.0,works,,,,
LIMA,agroind,n4388230576,Manufacturas Eléctricas,-12.048133,-77.057479,0.0,works,,,,
LIMA,agroind,n4578514391,RICOH,-12.107316,-77.017568,0.0,works,,,,
LIMA,agroind,n4785310215,Dimfer,-12.152412,-76.870371,0.0,works,,,https://dimfer.com.pe/,
LIMA,agroind,n5016788780,Ladrillera Sagitario,-12.001884,-76.927469,0.0,works,,,,
LIMA,agroind,n5016788789,Ladrillos Forte,-12.000581,-76.926244,0.0,works,,,,
LIMA,agroind,n5016788834,Ladrillera Fortaleza,-11.996853,-76.927592,0.0,works,,,,
LIMA,agroind,n5016788861,Ladrillera Delta,-11.992781,-76.927936,0.0,works,,,,
LIMA,agroind,n5054954726,Opp Film Planta #4,-12.277565,-76.874953,0.0,works,,,,
LIMA,agroind,n5055045623,Opp Film Planta #3,-12.276944,-76.874588,0.0,works,,,,
LIMA,agroind,n5993613990,Laive S.A.C.,-12.02745,-76.893213,0.0,works,,,,
LIMA,agroind,n9074468472,Industria Techni Peru SAC,-11.948433,-77.067508,0.0,works,,Industria Techni Peru SAC,https://techniperu.com/,+51 1 4801201
LIMA,agroind,n9203175940,Cimatec S.A.C.,-12.056809,-77.064721,0.0,works,,,https://website.cimatec.pe/,+51 511 336 5151
LIMA,agroind,n9528751971,Etna,-11.969342,-77.065267,0.0,works,,,,
LIMA,agroind,n9843222731,Cofaco Industries S.A.C.,-11.953717,-77.067324,0.0,works,,,,
LIMA,agroind,n9953738644,Curador,-12.120959,-77.032755,0.0,winery,,,,
LIMA,agroind,n11211454473,Vulcano,-12.078958,-77.087143,0.0,works,,,,+51954015381
LIMA,agroind,n12069017969,Oxxo,-12.116807,-77.032999,0.0,winery,,,,
LIMA,agroind,n13359941407,Grupo Braillard,-12.219622,-76.97133,0.0,works,,,https://grupobraillard.com/,
LIMA,agroind,n13368344894,Estrumetal,-12.186198,-76.943478,0.0,works,,Jose Benjamin Puma Toledo,,
LIMA,agroind,n13391313368,Bodega Víctor Manuel,-12.959964,-76.142462,0.0,winery,,,,
LIMA,agroind,n13806746302,Minimarket EL CREMA 1,-12.022541,-76.880988,0.0,winery,,,,
LIMA,agroind,n13806754501,Minimarket EL CREMA 2,-12.022348,-76.882145,0.0,winery,,,,
LIMA,agroind,n14042402605,Alkofarma E.I.R.L,-12.022168,-77.073759,0.0,works,,,https://alkofarma.com/,+51 1 5670517;+51 15673935
LIMA,agroind,w155104389,Refinería Conchán,-12.250673,-76.922855,0.0,industrial,,Petroperú,https://www.petroperu.com.pe/Main.asp?Seccion=74,
LIMA,agroind,w183453710,Cotton's Jeans,-12.020469,-76.998505,0.0,works,,,,
LIMA,agroind,w183453713,Hialpesa,-12.019323,-76.98964,0.0,works,,,,
LIMA,agroind,w183453736,Pieers,-12.018916,-76.997717,0.0,works,,,,
LIMA,agroind,w183453747,Topi Top,-12.020949,-76.989838,0.0,works,,,,
LIMA,agroind,w184261949,Fabrica Celima,-12.007852,-76.99485,0.0,works,,,,
LIMA,agroind,w190337600,Subestación Eléctrica San Juan,-12.178032,-76.972631,0.0,industrial,,Red de Energía del Peru,,
LIMA,agroind,w235593847,Central Termoeléctrica Chilca Uno,-12.503143,-76.729064,0.0,industrial,,Engie Energía Perú S.A.,https://engie-energia.pe/,
LIMA,agroind,w235593848,IRRIDIA,-12.533101,-76.715374,0.0,industrial,,,http://www.irradia.com.pe,
LIMA,agroind,w235593849,Central Termoeléctrica Kallpa,-12.4985,-76.728945,0.0,industrial,,Kallpa Generación S.A.,https://kallpageneracion.com.pe/,
LIMA,agroind,w235593852,Central Termoeléctrica Santo Domingo de los Olleros,-12.493709,-76.715575,0.0,industrial,,TermoChilca S.A.C.,http://www.termochilca.com/la-planta/,
LIMA,agroind,w235596248,Planta Termoeléctrica Fenix Power,-12.543456,-76.735277,0.0,industrial,,Fenix Power Perú S.A.,https://www.fenix.com.pe/,
LIMA,agroind,w235736721,Central Hidroeléctrica de Huampaní,-11.973041,-76.774937,0.0,industrial,,Enel Generación Perú,https://www.enel.pe/es/inversionistas/enel-generacion-peru/huampani.html,
LIMA,agroind,w235747425,Central de Energía Hidroeléctrica de Callahuanca,-11.836733,-76.623658,0.0,industrial,,Enel Generación Perú,https://www.enel.pe/es/inversionistas/enel-generacion-peru/callahuanca.html,
LIMA,agroind,w235959824,Central Térmica Las Flores,-12.521332,-76.71692,0.0,industrial,,Kallpa Generación S.A.,,
LIMA,agroind,w238773018,T&T Ingeniería y Construcción S.A.,-12.233481,-76.959297,0.0,industrial,,,https://www.tytingenieria.com.pe/,
LIMA,agroind,w239187773,Almacén Central de Serpost,-12.009077,-77.067822,0.0,industrial,,Serpost,,
LIMA,agroind,w283032382,Planta Pampa Melchorita,-13.244186,-76.29762,0.0,industrial,,Peru LNG S.R.L.,,
LIMA,agroind,w298460614,Molitalia S.A.,-12.058092,-77.0716,0.0,industrial,,,,
LIMA,agroind,w299590616,Metalurgia Peruana,-12.036087,-77.009197,0.0,industrial,,,,
LIMA,agroind,w302109324,REJYRA EIRL,-11.997064,-77.097827,0.0,industrial,,,,
LIMA,agroind,w318148701,Comfer S.A.,-12.138984,-76.994523,0.0,industrial,,,,
LIMA,agroind,w332365622,INGEMMET,-12.085437,-77.009051,0.0,industrial,,,,
LIMA,agroind,w357287194,Tejidos San Jacinto S.A,-12.04913,-76.956081,0.0,industrial,,,http://www.sanjacinto.com.pe/,+5113170300
LIMA,agroind,w357287195,Química Suiza,-12.0481,-76.953803,0.0,industrial,,,,
LIMA,agroind,w357287196,Centro Stop,-12.047089,-76.951386,0.0,industrial,,,,
LIMA,agroind,w357299858,IBM,-12.071165,-76.951746,0.0,industrial,,,,
LIMA,agroind,w357977604,COPRESA,-12.110069,-77.006943,0.0,industrial,,,,
LIMA,agroind,w366014845,Pirata,-11.957417,-76.993923,0.0,winery,,,,
LIMA,agroind,w372402213,Etuchisa,-12.234958,-76.912431,0.0,industrial,,,,
LIMA,agroind,w375879593,Unique,-12.279712,-76.87939,0.0,industrial,,,,
LIMA,agroind,w376747953,Enel,-11.98007,-77.005525,0.0,industrial,,Enel,,
LIMA,agroind,w378463378,Fundición Chilca S.A.,-12.48915,-76.707726,0.0,industrial,,,https://fucsa.pe/,
LIMA,agroind,w382356413,Tower and Tower S.A.,-12.29406,-76.842911,0.0,industrial,,,,
LIMA,agroind,w382540378,Planta Braun Medical Perú S. A.,-12.293977,-76.841506,0.0,industrial,,,https://www.bbraun.pe/,+51 1 616 8787
LIMA,agroind,w385163334,Nestle - Fabrica Donofrio,-12.056385,-77.067994,0.0,industrial,,,https://www.nestle.com.pe/,+51 1 3365182
LIMA,agroind,w387031770,Imprenta Diario El Comercio,-12.071128,-77.076946,0.0,industrial,,,https://elcomercio.pe/,
LIMA,agroind,w391845519,Planta Yobel,-11.954881,-77.06582,0.0,industrial,,,,
LIMA,agroind,w391845520,Unique S.A.,-11.953513,-77.066107,0.0,industrial,,,,
LIMA,agroind,w391849554,ANYPSA,-11.892023,-77.046528,0.0,industrial,,,https://www.anypsa.com.pe/,
LIMA,agroind,w391969471,UNICON Planta Ancieta,-12.038097,-77.00781,0.0,industrial,,,https://www.unicon.com.pe/principal/categoria/plantas/18/c-18,
LIMA,agroind,w392343841,Gloria S.A. Planta Huachipa,-12.003413,-76.907608,0.0,industrial,,,https://www.grupogloria.com/gloria.html,
LIMA,agroind,w392343845,Logistica del Pacifico,-12.004425,-76.912161,0.0,industrial,,,,
LIMA,agroind,w392343867,Gloria S.A.,-12.006139,-76.908686,0.0,industrial,,,,
LIMA,agroind,w392343881,Centro de Distribución Tottus Huachipa,-12.000145,-76.899598,0.0,industrial,,Grupo Falabella,,
LIMA,agroind,w393282114,Universal Textil,-12.058198,-77.065344,0.0,industrial,,,,
LIMA,agroind,w394166843,LiderCon Perú S.A.C - Sede Ate,-12.024526,-76.894543,0.0,industrial,,,https://www.liderconperu.com/,
LIMA,agroind,w394166867,Kimberly Clark,-12.018659,-76.893629,0.0,industrial,,,,
LIMA,agroind,w396491708,Trébol Celima,-12.01326,-77.061729,0.0,industrial,,,,
LIMA,agroind,w397008663,COMACSA S.A.,-11.963872,-77.065177,0.0,works,,,,
LIMA,agroind,w397553983,Gloria,-12.086289,-77.024236,0.0,works,,,,
LIMA,agroind,w398851917,Backus Lima,-12.048684,-76.940998,0.0,industrial,,,https://backus.pe/,
LIMA,agroind,w401685350,AMECO,-12.219256,-76.974358,0.0,industrial,,,http://www.ameco.com.pe/,
LIMA,agroind,w402018460,Fábrica de armas,-11.995605,-76.896457,0.0,industrial,,,,
LIMA,agroind,w402046847,Logística del Pacífico,-12.048767,-76.944487,0.0,industrial,,,,
LIMA,agroind,w402758551,Centro Operativo La Atarjea,-12.036781,-76.984775,0.0,industrial,,,,
LIMA,agroind,w405584320,Fábrica Costa,-11.960035,-77.066199,0.0,industrial,,,,
LIMA,agroind,w405584546,Motormundo,-11.957841,-77.068009,0.0,works,,,,
LIMA,agroind,w405584772,Oulet,-11.958364,-77.065738,0.0,industrial,,,,
LIMA,agroind,w410710376,Eternit,-12.041826,-77.057215,0.0,works,,,,
LIMA,agroind,w410711321,DEPSA,-12.041926,-77.058274,0.0,works,,,,
LIMA,agroind,w410713222,Planta San Miguel Industrias PET SA,-12.039696,-77.072575,0.0,industrial,,,http://www.smi.com.pe/,
LIMA,agroind,w419337856,Transportes 77 S.A.,-12.05006,-76.949452,0.0,industrial,,,,
LIMA,agroind,w435186965,Alquiler de Máquinas y Equipos Venta de Equipos Usados,-12.044277,-77.059422,0.0,industrial,,,,
LIMA,agroind,w435198436,Cresko,-12.045758,-77.05902,0.0,industrial,,,,
LIMA,agroind,w435198437,Delgrosa,-12.045731,-77.061988,0.0,industrial,,,,
LIMA,agroind,w435198441,Comercial Del Acero,-12.046382,-77.068252,0.0,industrial,,,,
LIMA,agroind,w435492235,Tecsur,-12.177362,-76.976215,0.0,industrial,,,,
LIMA,agroind,w435823562,Exanco,-12.292254,-76.836068,0.0,industrial,,,,
LIMA,agroind,w436187638,Mexichem,-12.05549,-76.976951,0.0,works,,,,
LIMA,agroind,w436260850,Transportes El Pino,-12.065543,-76.995244,0.0,industrial,,,,
LIMA,agroind,w436269918,Fábrica Textil La Unión,-12.058385,-76.978936,0.0,works,,,,
LIMA,agroind,w436288753,Planta Transferencia Huayna Cápac,-12.18783,-76.964696,0.0,industrial,,Innova Ambiental,,
LIMA,agroind,w436314875,Almacen Grupo AJE,-12.019029,-76.922587,0.0,industrial,,,,
LIMA,agroind,w436950023,Indurama,-12.290318,-76.834648,0.0,industrial,,,,
LIMA,agroind,w436950025,Rotoplos,-12.292809,-76.836628,0.0,industrial,,,,
LIMA,agroind,w436951943,Planta de Gas Natural Comprimido,-12.297384,-76.848835,0.0,industrial,,,,
LIMA,agroind,w436963812,Planta industrial MODASA,-12.288688,-76.855487,0.0,industrial,,,,
LIMA,agroind,w437046657,Qesquera Centinela Planta Chancay,-11.577847,-77.26813,0.0,industrial,,,,
LIMA,agroind,w437046658,CFG Investment,-11.576946,-77.269869,0.0,industrial,,,,
LIMA,agroind,w437362159,Sandvik,-12.177745,-77.016448,0.0,industrial,,,,
LIMA,agroind,w437376818,Traperos de Emaús San Agustín,-12.180715,-76.999037,0.0,industrial,,,,
LIMA,agroind,w437882249,Desarrollo Industrial Metalurgico S.A.,-12.158067,-76.979413,0.0,industrial,,,,
LIMA,agroind,w437885094,Faber Castell,-12.056489,-76.962853,0.0,industrial,,,,
LIMA,agroind,w439920165,UNICON,-12.14691,-76.97954,0.0,industrial,,,https://www.unicon.com.pe/principal,
LIMA,agroind,w441717375,Ladrillera Lark,-11.856701,-77.056098,0.0,industrial,,,,
LIMA,agroind,w442360434,Preansa Perú,-12.203035,-76.912139,0.0,industrial,,,,
LIMA,agroind,w442464042,Municipalidad de Lima,-12.040516,-77.015366,0.0,industrial,,,,
LIMA,agroind,w444307052,Minsa San Fernando,-11.824445,-76.303548,0.0,industrial,,,,
LIMA,agroind,w444682459,Planta de Gas,-12.228901,-76.896801,0.0,industrial,,,,
LIMA,agroind,w446415768,Envases Espaciales,-12.005102,-77.073561,0.0,industrial,,,,
LIMA,agroind,w448061327,Parque Industrial San Pedro,-12.149028,-77.010921,0.0,industrial,,,,
LIMA,agroind,w450614730,Transportes 77 S.A.,-12.056315,-76.945353,0.0,industrial,,,,
LIMA,agroind,w451633617,Soldexa S.A.,-12.262771,-76.853367,0.0,industrial,,,,
LIMA,agroind,w451794175,Los Andes S.A.C.,-12.174745,-76.971754,0.0,industrial,,,,
LIMA,agroind,w453436072,Almacén Saga Falabella,-12.213261,-76.962209,0.0,industrial,,Grupo Falabella,,
LIMA,agroind,w453436073,BSF Villa El Salvador,-12.209484,-76.965435,0.0,industrial,,,,
LIMA,agroind,w453436076,DINET,-12.21591,-76.961668,0.0,industrial,,,http://www.dinet.com.pe/,
LIMA,agroind,w453436077,Almacén Rosen Perú,-12.212142,-76.960791,0.0,industrial,,,https://www.rosen.com.pe/,
LIMA,agroind,w453436078,Almacén Ripley,-12.211512,-76.959686,0.0,industrial,,,,
LIMA,agroind,w454008233,Almacén Claro Perú,-12.210167,-76.9613,0.0,industrial,,América Móvil Perú S.A.C.,,
LIMA,agroind,w454585975,Centro de Distribucion Plaza Vea,-12.173964,-76.977221,0.0,industrial,,,,
LIMA,agroind,w454585979,Backus,-12.175984,-76.976636,0.0,industrial,,,,
LIMA,agroind,w454698454,Laive,-12.027274,-76.89196,0.0,industrial,,,http://laive.com.pe,
LIMA,agroind,w454698515,Galletas San Jorge,-12.020722,-76.893692,0.0,industrial,,,,
